id,name,description,neighbourhood_cleansed,transit,host_id,host_name,host_is_superhost,city,state,zipcode,country,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,price,reviews_per_month,review_scores_rating,accommodates,cancellation_policy
10037387,Boston Newbury Two Bedroom Grand,"Our two bedroom grand suite is located in the basement level of our Boston Newbury property. It is a a very spacious fully furnished unit with two queen sized beds, a full kitchen, and a seating area.",Back Bay,0,48494513,Inn Boston,f,Boston,MA,02115,United States,42.34964226006277,-71.0843452927662,Apartment,Entire home/apt,1.0,2.0,2.0,239.0,2.68,82.0,4,strict
1322461,Stylish Studio in heart of Back Bay,"At the corner of Newbury and Dartmouth, you cannot get any more central than this!  You are steps away from the MBTA, Boston Public Library, Trinity Church and Boston Common.  The Charles River is blocks away and you are surrounded by shops, cafes and restaurants from this 4th story studio. The pictures tell most of the story.  The bed is queen-sized with a comfy pillowtop mattress. Maps and guidebooks, along with an umbrella, are provided for your use. Full use of apartment, including wireless internet, bathroom and kitchen. If I'm unavailable to meet my guests in person I am able to remotely buzz my guests in to the building with instructions on how to find the keys.  I will remain available via phone, text or email to answer any questions along the way about the apartment or Boston in general.  The Back Bay teems with life.  Outdoor cafes abound, fashionable stores dot Newbury Street, and most of the places worth visiting are a short walk away - The Public Garden, Charles River. If ",Back Bay,"You can walk practically anywhere from here, but the subway (green line - Copley) entrance is steps away.  Boston also has a bicycle share program called hubway, which is a block away where you can easily and cheaply rent bikes.",7178644,Julie,t,Boston,MA,02116,United States,42.34961978643654,-71.0777197745603,Apartment,Entire home/apt,1.0,1.0,1.0,174.0,1.96,98.0,2,moderate
2277821,Sparkling New 2BR / 2BA in Back Bay,"Our recently gut-renovated two bedroom apartment is just steps from Newbury St. and the Prudential Center / Copley.  This 1,000 sqft floor-through, features central air, 2 marble showers, gourmet kitchen, gas fireplace, and premium cable & internet! Our recently gut-renovated two bedroom apartment is just steps from Newbury St. and the Prudential Center.  This 1,000 sqft floor-through features central air, 2 marble showers, gourmet kitchen, gas fireplace, and premium cable & internet! Located just steps from Newbury St., Boylston St., Hynes Convention Center, Prudential Center, Boston Marathon Finish Line, Charles River Esplanade, and everything else that Back Bay Boston has to offer, this newly-renovated full floor apartment is ready to be your home base for your next visit to Boston. Enjoy your stay in our very comfortable, well-appointed rental apartment.  Huge, pristinely kept 2 bedroom and 2 bath, features high-end appliances, high ceilings, and hardwood floors throughout that riv",Back Bay,"The Back Bay neighborhood sits on land reclaimed from water in the mid-nineteenth century.  Unlike many other Boston neighborhoods, the Back Bay was laid out in a grid pattern and was based on French urban planning with parks and wide boulevards. The major shopping streets are Newbury Street and Boylston Street in Back Bay and Charles Street and Cambridge Street in Beacon Hill.  The former is connected to the Prudential Center and Copley Place malls. Commuter Rail, Amtrak and Orange Line MBTA service are available at Back Bay station.  Back Bay Station is a major intermodal center, and with Amtrak service, connects Back Bay to points well beyond Boston, including, New York, Philadelphia, and Washington D.C.  The main transit service in the Back Bay is the Green Line central subway, with several stops along Boylston Street, including the Hynes Convention (Newbury & Mass Ave.) and (Bolyston & Dartmouth St.) stops.",9410008,Jason,t,Boston,MA,02115,United States,42.349237357940176,-71.08452694664723,Apartment,Entire home/apt,2.0,2.0,2.0,425.0,2.8,99.0,5,strict
2881388,3BR / 2BA + Prvt Deck in Back Bay,"Our recently gut-renovated 3 bedroom penthouse is just steps from Newbury St. and the Prudential Center / Copley. This 1,500 sqft duplex features a private roof deck & grill, central air, 2 bathrooms, gourmet kitchen, and premium cable & internet! Located just steps from Newbury St., Boylston St., Hynes Convention Center, Prudential Center, Boston Marathon Finish Line, Charles River Esplanade, and everything else that Back Bay Boston has to offer, this newly-renovated two full floors penthouse apartment is ready to be your home base for your next visit to Boston. Enjoy your stay in our very comfortable, well-appointed penthouse apartment. Huge, pristinely kept 3 bedroom and 2 bath features a private outdoor roof deck on the second floor with a natural gas Weber grill, high-end appliances, high ceilings, and hardwood floors throughout that rivals any suite at the Mandarin Oriental or the Four Seasons. The central heat and A/C is individually controlled by you for the utmost in comfort. ",Back Bay,"The closest MBTA stops (T or subway) are Hynes Convention Center Station (0.2 miles away) and Copley Station (0.3 miles away), both on the Green Line.  The closet Bus Stop is 200 feet away at the corner of Gloucester and Boylston Street (Boylston St opp Gloucester St), which, depending on traffic, offers a two to six minute bus ride (0.6 miles away) to Back Bay Station (Amtrak and Commuter Rail Station). Two parking options are available. On-Street:  Metered parking is available right in front of the building, which becomes free overnight parking from 8PM to 8AM.  During the day, you can only park for up to 2 hours per block ($0.25 per 12 minutes).  Please take note of the street cleaning signs.  Your car will be towed by the city if you park during the street cleaning hours. Several neighborhood garages are located around the corner from the building: - The Prudential Center Garage entrance on East Ring St. and is 1 block away ($40/day) - Hynes Auditorium Garage @ 50 Dalton St. is 1.5",9410008,Jason,t,Boston,MA,02115,United States,42.347616590105844,-71.08494956680563,Apartment,Entire home/apt,2.0,3.0,3.0,695.0,3.46,96.0,7,strict
8410270,Great Apartment in the Back Bay,"This ~650sq/ft apartment offers a living room and bedroom with spectacular revealed brick. The kitchen is fully equipped with a fridge, oven and microwave. The apartment is 5 minutes walk from the Prudential center, Newburry st. and Boylston st. The space is cozy and suiting for a couple Guests will have access to the entire space. The one bedroom apartment features a kitchen with stove, dishwasher, freezer, and refrigerator, open living room, and bathroom. The host will be available via text and phone calls on an as needed basis. This one bedroom apartment is a first floor walk-up. The Back Bay is one of the most quaint neighborhoods of Boston, known for rows of Victorian style Brownstones. It is one of the best preserved examples of 19th-century urban design in the U.S. It is a short walk to the beautiful Charles River Esplanade where guests can take advantage of the outdoor offerings such as kayaking, sailing, paddle boats, and swimming. Historic Newbury Street and Boylston Street, ",Back Bay,This apartment is within walking distance of several public transportation lines. Copley Square Station (green line) - 8 min  Mass Ave.  (orange line) - 7 min,33688127,Eytan,f,Boston,MA,02115,United States,42.34529924902717,-71.08564212118453,Apartment,Entire home/apt,1.0,1.0,1.0,160.0,0.09,60.0,2,strict
7698631,"Charles River gem-Back Bay, Boston","Spacious 2 bedroom, 2 bathroom apartment in the heart of Back Bay. Beautiful communal roof deck with stunning Charles River views. Very desirable location with easy access to restaurants, shopping, and everything Boston has to offer - Copley Square, Public Garden, Esplanade... Quiet, 7 story building in the middle of Back Bay.  Perfect location.  Views of Cambridge, Beacon Hill, and the South End.  The apartment is very spacious, clean and neat and has everything you need for a very comfortable and relaxing stay. The roof deck is available for your use, but is shared with the entire building. Please respect our neighbors. We will have someone available nearby if you run into any issues during your stay. Charming neighborhood famous for rows of Victorian brownstone homes.  The apartment is just blocks away from shopping on Newbury Street, Boston Common, the Public Garden, Boston Public Library, The Charles River Esplanade, and Copley Square. 15 minute walk to Fenway Park, and The North ",Back Bay,Very close to the Copley subway stop on the green line of the MBTA. Airport bus drops off in Copley Square for just $5.,5316617,Jill,f,Boston,MA,02116,United States,42.35289905728729,-71.08224032764255,Apartment,Entire home/apt,2.0,2.0,3.0,300.0,0.31,100.0,6,moderate
4603803,Modern Room with Private Bathroom!,"Hello! Modern Room in the heart of Boston with Private Bathroom.  Please Read Description below for full detail! Hello! My Apt is in a 3 bedroom apt across the street from the Prudential (heart of Boston). It's the largest room and is very secluded from the others. It has a nice bathroom and huge walk-in closet. Heating/Electricity/Internet are included. I have a projector with a laptop adaptor to watch movies in my room if wanted.  I have 2 male roommates that are in there 20's. One of my roomates works as a chef 6 days a week and the other is a student at Berklee with me. It feels like I live alone for the most part, because my room is so secluded from the others. The building also has 24 hour front desk security. It's right in Copley across the street from the Prudential. Please message me if interested for the entire month/ weekly/ or days. New Clean Towels Gym Library in Lobby Close To Train stop Keurig w/Coffee in Room I will only be here to greet you once you arrive and will the",Back Bay,"Prudential Transit, Hynes Convention Transit",1354778,Sherry,f,Boston,MA,02115,United States,42.34356913792809,-71.08194891737973,Apartment,Private room,1.0,1.0,1.0,100.0,0.62,80.0,2,strict
13614982,Adorable 1Bd Apt in Busy Back Bay,"Right between Copely Square and Newbury Street, this apartment (in a building build in 1880!) is a cute little haven from Boston's busy Back Bay Area. This 1 bedroom includes high ceilings, 4 large back-facing windows, & a full mattress in the bedroom with the option for a blow up queen mattress in the living room. A small Back Bay apartment with an great location that you can easily get anywhere in Boston from.  With a cozy fireplace (non working) and high ceilings, this Back Bay gem is sure to make you feel right at home.  You will have access to the following-- Kitchen:  - dishwasher, stove, refrigerator, freezer, oven, and sink - utensils (forks, knives, can opener, bottle opener, measuring cups, ect.) - pot and flat pan, glassware Living room: - sitting area and board games - can set up queen blow up mattress (with fresh linens) - cable tv - air conditioning unit Entryway:  - coat closet Bedroom: - full mattress with fresh linens - no black-out curtains - closet Bathroom: - bath/s",Back Bay,"Back Bay provides the perfect location to walk to many attractions, but if you're looking for something a bit further this apartment is located right across the street from the Copely T Station and down the street from the Back Bay Train Station.  You can also easily catch a cab from either Boylston Street or Newbury Street!",58356283,Sophia,f,Boston,MA,02116,United States,42.34974875035604,-71.07856759744331,Apartment,Entire home/apt,1.0,1.0,2.0,225.0,3.62,91.0,4,strict
4143561,Lux 2BR in Post-War building ,"This luxury apt community located at the crossroads of Boston’s historic Back Bay & South End neighborhoods features landscaped gardens, private courtyard w/elegant cast iron fountains, roof top terrace w/Boston skyline views & children's playground This elegant property is a nice blend of traditional and contemporary. Historic architecture and modern amenities make this place unique and sophisticated. Residents will enjoy their Boston luxury apartment featuring 9 ft. ceilings, designer kitchen with granite counter tops and hardwood cabinetry, generous closets, and the convenience of in-home washer/dryer. Your fully appointed apartment is furnished with all the necessities of home, including linens and towels. Property amenities include:  • Two community roof decks with grilling area equipped with seating and chaise lounges • Beautifully-landscaped private courtyard • California style closets • Designer kitchen • In unit washer/dryer The private master bedroom with en-suite bathroom fe",Back Bay,"This property offers easy access to the Massachusetts Turnpike and Huntington and Columbus Aves, and borders Southwest Corridor Park and Copley Place. ",9419684,Mike,f,Boston,MA,02116,United States,42.346762218590776,-71.07995065578531,Apartment,Entire home/apt,1.5,2.0,3.0,363.0,0.66,92.0,5,moderate
12304165,IDEAL LOCATION - 1BR/1BA NEWBURY ST,"Typical Bostonian building located on Boston's most beautiful Street in Back Bay.  Ideal for shopping and restaurants. 5 minutes walk to Copley place, Charles river and Boston common. Also walking distance to famous Fenway Park. You will have your own room and bathroom in a two bedroom, 2 bathroom apartment. The room has a full size bed, there is also a large walk in closet you can use.  There is another toilet that everyone can use as well. There will be a shared living room and kitchen, and feel free to use the washer/dryer, cooking utensils, fridge,dishwasher, etc. I will give you towels, sheets. You will have a set of keys. If you have a car, you can park on the street but you have to pay every 2 hours during the day.  There is private parking around but quite expensive. The green line is 5min walk away (Copley Square or Hynes Convention), that's the most convenient way to get around. I also have 2 bikes that you can use. From Mi-July to end of August we will be 3 people in the apa",Back Bay,"If you have a car, you can park on the street but you have to pay every 2 hours during the day.  There is private parking around but quite expensive. The green line is 5min walk away (Copley Square or Hynes Convention), that's the most convenient way to get around. I also have 2 bikes that you can use.",3713069,Lea,f,Boston,MA,02116,United States,42.34877176092485,-71.08423396297167,Apartment,Private room,1.5,1.0,1.0,105.0,4.23,88.0,2,moderate
6323935,Charming south end,"Located in the beautiful St. Botolph neighborhood that lies between the South End and the Back Bay, this perfect little apartment is a wonderful place to explore the city. This is a very efficient studio apartment. The building has been fully renovated and is in immaculate condition.  While the apartment is small with a murphy bed, the unit is bright and very efficiently laid out. Complementary internet and Cable TV. You will be greeted by one of our representatives who will provide you with keys and get you settled. It is an extraordinary location. You are in a beautiful and quiet victorian neighborhood, but you are also steps away from the action of the Back Bay, the restaurants of the South End, the Green line at the Prudential Center, Copley Square, Symphony Hall, the Museum of Fine Arts, Fenway Park and so many other attractions. The Green Line and Orange Line are both just a few blocks away. If you have a car rates are approximately $35 daily in a lot just a couple blocks away. F",Back Bay,The Green Line and Orange Line are both just a few blocks away. If you have a car rates are approximately $35 daily in a lot just a couple blocks away.,31804748,Dave,f,Boston,MA,02115,United States,42.34402836742756,-71.08292014163338,Apartment,Entire home/apt,1.0,1.0,1.0,185.0,5.34,96.0,2,moderate
4603588,Ahh the Views! 1 Bed with Balcony,"See below EXTENDED STAY FURNISHED 1 BEDROOM BRAND NEW FURNISHING & DECOR STYLE: MODERN COMFORT TOP FLOOR (Elevator Building) *Large Spacious 1 Bedroom w/ Simmons Beautyrest Queen Bed, Dresser and West Elm Lamp *1 Bathroom Large w/ Tub, Tiles & Towels *Kitchen - Full Size Fridge and Stove. Microwave, Toaster Oven, Coffee Maker and All Kitchen Utensils and Kitchenware Included. *Dining Area w/ Table & 4 Chairs *Spacious Living Room with Sofa, 2 Accent Chairs, Coffee Table, 39"" Flat Screen TV that swivels out to watch comfortably from Sofa *Ample Closet & Storage Space *Outdoor Space - Private Balcony with Charles River, Cambridge and Sunrise & Sunset Views *700 | - Square Feet *Hardwood Floors *Decorative Fireplace *Stylish Decor Through Out *Amazing Views *Spacious & Sunny *Laundry On Site *Elevator Building *Parking Available *Included in Rent: (Heat, Hot Water, Electricity, Cable, Internet, Linens and Kitchenware) *Closets Subway: Green Line (Copley Stop)",Back Bay,0,4195134,LifestyleFurnishedApartments,f,Boston,MA,02116,United States,42.3536143910126,-71.07957868007081,Apartment,Entire home/apt,1.0,1.0,1.0,175.0,0.27,93.0,3,strict
13090471,Wonderful room in back bay,"This is a unit in greenhouse apartment in back bay. Very close to prudential, newbury st, T stop. Perfect location for tourists. But there won't be any furniture except bed. And you'll have to bring your own stuff for bath etc.",Back Bay,0,33323873,Qi,f,Boston,MA,02115,United States,42.34512279321617,-71.08267392798517,Apartment,Private room,1.0,1.0,1.0,80.0,0.43,100.0,1,strict
9993602,Lux 1BR Back Bay Apt,"This beautiful apartment is complete with a fully equipped kitchen, living area, & a spacious bedroom. Enjoy landscaped gardens, a private courtyard with elegant  fountains, a roof top terrace with Boston skyline views & a children's playground. B196/306 This apartment is located at the crossroads of Boston’s historic Back Bay and South End neighborhoods and only a short walk away are Back Bay's fashionable shops and the South End's galleries and hip restaurants. The building’s historic 19th century façade, its 21st century amenities, intimate courtyard, and landscaped gardens, is truly a home away from home for the most refined traveler. At the crossroads of two of Boston’s most historically preserved neighborhoods, Back Bay and South End, you are a short walk to high-end shopping, trendy restaurants, art galleries, museums, and Fenway Park. These luxury apartments allow you all the conveniences that come with living in downtown Boston without all the hustle and bustle of city life. O",Back Bay,"The building’s historic 19th century façade, its 21st century amenities, intimate courtyard, and landscaped gardens, is truly a home away from home for the most refined traveler. At the crossroads of two of Boston’s most historically preserved neighborhoods, Back Bay and South End, you are a short walk to high-end shopping, trendy restaurants, art galleries, museums, and Fenway Park. These luxury apartments allow you all the conveniences that come with living in downtown Boston without all the hustle and bustle of city life. Our 24 hour customer service, concierge service, controlled-access parking and your proximity to the T’s Orange and Green lines makes this the only place to stay on your next trip to Boston!",30283594,Kara,f,Boston,MA,02116,United States,42.34640823784515,-71.079837710634,Apartment,Entire home/apt,1.0,1.0,1.0,219.0,0.19,80.0,3,strict
13466910,"Private deck, Newbury Street PH!","Come stay and see the beautiful views of Back Bay from your private patio. Two outdoor privates spaces, both front street facing and back facing. One step outside the front door and everything you could need awaits you! Beautiful spacious duplex, you will forget your in the city and feel like you are in a home! Large bedroom with queen bed. Spacious living room with cable tv and sleeping area for queen blow up mattress. Upstairs loft includes a desk for work space and additional queen bed. cont. Beautiful duplex with private bedroom, living room, dining area, and updated kitchen downstairs and open loft bedroom and office upstairs. Entrance to private patio and front deck overlooking Back Bay neighborhood. We have a second apartment below for larger group stays! Second unit in building available as well! Two beds and a bathroom! Entire apartment and washer/dryer. Parking available for a fee Through app, calls for emergencies or other necessary reasons. Back Bay, best neighborhood in th",Back Bay,Green Line T two block in both directions!,21184200,Paige,f,Boston,MA,02116,United States,42.34830823181047,-71.08225850831094,Apartment,Entire home/apt,1.5,2.0,4.0,350.0,1.0,100.0,6,strict
5455004,Incredible Downtown Boston! GS2,"This is a beautiful property in Boston's Back Bay neighborhood in downtown. This unit has 2 Bedrooms, 2 Bathrooms, Washer and Dryer, Wifi and Sleeps up to 5. Our latest Boston vacation rental combines the warmth and charm of nineteenth century architecture with twenty-first century amenities. At the crossroads of two historic neighborhoods, you will be a short walk from Back Bay's fashionable shops and the South End's hip restaurants and galleries. This is a true oasis in downtown Boston!  The apartment is nestled in a quiet, low-traffic enclave border the lushly landscape Southwest Corridor Park and Copley Place. With easy access to the T's Green and Orange Lines, we think this is the best location in the city! •2 Bedrooms with a king bed, a queen bed, and a queen-size pull out sofa  •2 Full Bathrooms  •Sleeps 5  •1000 Square Feet  Nearby Attractions:  •Prudential Center: 0.4 mile  •Boston Common: 0.9 mile  •Fenway Park, home of the Red Sox: 1 mile  •Faneuil Hall: 1.8 miles  •TD Garde",Back Bay,Convenient public transportation. The locations of our properties are ideal for guests who prefer to travel without a car.  Secured Garage is available.,4962900,Stay Alfred,f,Boston,MA,02116,United States,42.34519100844435,-71.07939373931755,Apartment,Entire home/apt,2.0,2.0,3.0,232.0,1.24,92.0,5,strict
6552654,Quaint Renovated Rowhouse,"Located in the beautiful St. Botolph neighborhood that lies between the South End and the Back Bay, this wonderful little apartment is an excellent place from which to explore the city.  This is a very efficient STUDIO apartment. The building has been fully renovated and is in immaculate condition.  While the apartment is a compact studio with a murphy bed, the unit is bright and very efficiently laid out. Prior to our guests’ arrival, the apartment is thoroughly cleaned by professional crew and freshly furnished with clean bed linens, bath towels, hand towels, paper towels, toilet paper, soaps, shampoo, and conditioner. We have sought to ensure that our guests have everything they may need to enjoy their stay in Boston. The apartment is fully equipped with the following:  - Toaster  - Coffee maker  - Tea pot - Coffee and tea - Cream and sugar - Utensils, dinnerware, glasses, and mugs  - Chefs knife  - Cutting board  - Pots and pans  - Can opener and bottle opener  - Iron and ironing b",Back Bay,By Subway: The Orange Line stop at Massachusetts Avenue is three blocks away. The Green Line stop at Prudential Center is three blocks away.,20582119,Jeff,f,Boston,MA,02115,United States,42.34230868140715,-71.08279042616411,Apartment,Entire home/apt,1.0,1.0,1.0,180.0,6.0,97.0,2,moderate
8584276,Back Bay 345,"Come enjoy this quaint one bedroom on the sunny side of Comm. Ave. Walk along the between-the-streets park down to the Commons or head over to the Prudential Center for some high-end shopping.  Two blocks to T and Hyannes convention center. Sweeping windows make the living room a charming spot to relax and soak up the morning sun. Vibrant during the day and cozy at night, our condo is a one-of-a-kind stay in the heart of historic Boston. A full kitchen is at your disposal along with the expansive living room.  Real bed plus a sofa bed. Bed room, bath room, kitchen and living room. Property manager lives in the unit in a smaller bedroom but often stays in another location during guests' visit. Available 24/7 for emergencies. Will do everything within his power to make your stay as pleasant as possible. Located in the heart of Back Bay, right at the end of the between-the-streets park that flows all the way to the Boston Commons. Minutes away from the Prudential Center, Green Line T, Cop",Back Bay,"Metered street parking is available (free after 8pm in most surrounding areas that are not resident parking); a few parking garages nearby. 5 min. walk to Hynes Convention Center Green Line T Stop. You'll never have a problem getting an Uber or Lyft in this neighborhood, and there are plenty of cabs around as well (at all times of day).",3521413,Elly,f,Boston,MA,02115,United States,42.35031513825874,-71.08681015728966,Condominium,Entire home/apt,1.0,1.0,2.0,189.0,0.74,86.0,4,strict
1264217,Large 1 Bedroom on St. Botolph,"Large 1 bedroom (Heavenly Bed, Queen) with modern furnishings on quintessential Boston street, steps away from Prudential and Copley Place. Equidistant to Back Bay's Newbury Street and the South End's Tremont Street for the best of Boston. I will be available for assistance via text or phone, however not in person. Prudential Center and Copley Place = .2 mile, Symphony Hall = .2 mile, Hynes Convention Center = .5 miles, Fenway Park = 1 mile, Museum of Fine Arts = 1 mile, MIT = 1 mile,  Harvard = 3 miles The St. Botolph District was developed in the 1850's as a residential neighborhood and is a historical site protected by the St. Botolph Historic District Commission. It consists of 8 blocks east to west, and its boundaries are Huntington Avenue, Copley Place, the Southwest Corridor Park and Massachusetts Avenue. Because of its Back Bay/Prudential location closely bordering the South End (via the Southwest Corridor Park), its residents enjoy the benefits of easy access to many thriving ",Back Bay,"Centrally located at the border of Back Bay and the South End: 2 minutes walk from Green Line, Orange Line, and 1 bus. Less than 10 minute walk from Amtrak stop at Back Bay Station.",1798561,Jonathan,f,Boston,MA,02115,United States,42.343185344581606,-71.08269224904575,Apartment,Entire home/apt,1.0,1.0,1.0,165.0,2.63,97.0,3,moderate
48612,"Large, Bright 2 Bedroom in Back Bay","A penthouse level apartment in a classic Boston brownstone building that will emerse you in the life of the of Back Bay and South End neighborhoods while providing uniquely quiet, charming street to escape to at the end of the day. Large and sunny this 2BR is centrally located to everything you may want to see and do in Boston! Stay in a beautiful brownstone home, 4th floor walk up. You'll be at the boundaries of Back Bay and South End neighborhoods with beautiful views of Prudential and Hancock towers right out your windows. The large bedroom has a queen size bed. The small bedroom has a twin size bed. There is a large living room/dining area with a comfortable queen size sofa bed. The remodeled kitchen is ready for use. Coin operated laundry room in the basement. Please be sure to have your profile filled out and tell us a little bit about yourself when making a reservation request. We like to know a little bit about the people we host in our home! Thanks :-) Guests have access to th",Back Bay,Prudential stop on the Green line is a 2 minute walk and Back Bay stop on the Orange line is a 5 minute walk. The quiet dead end street opens onto a pedestrian path called the Southwest Corridor. Street parking is for residents only except for Sundays and state holidays. See bos(URL HIDDEN) for parking garages and rates near the cross street of West Newton Street and Saint Botolph Street.,206505,Cecile,f,Boston,MA,02116,United States,42.3456365362353,-71.08067154382003,Apartment,Entire home/apt,1.0,2.0,2.0,375.0,0.35,90.0,5,moderate
5455293,Amazing Boston Back Bay! GS2,"This is a beautiful property in Boston's Back Bay neighborhood in downtown. This unit has 2 Bedrooms, 2 Bathrooms, Washer and Dryer, Wifi and Sleeps up to 5. Our latest Boston vacation rental combines the warmth and charm of nineteenth century architecture with twenty-first century amenities. At the crossroads of two historic neighborhoods, you will be a short walk from Back Bay's fashionable shops and the South End's hip restaurants and galleries. This is a true oasis in downtown Boston!  The apartment is nestled in a quiet, low-traffic enclave border the lushly landscape Southwest Corridor Park and Copley Place. With easy access to the T's Green and Orange Lines, we think this is the best location in the city! •2 Bedrooms with a king bed, a queen bed, and a queen-size pull out sofa  •2 Full Bathrooms  •Sleeps 5  •1000 Square Feet  Nearby Attractions:  •Prudential Center: 0.4 mile  •Boston Common: 0.9 mile  •Fenway Park, home of the Red Sox: 1 mile  •Faneuil Hall: 1.8 miles  •TD Garde",Back Bay,Convenient public transportation. The locations of our properties are ideal for guests who prefer to travel without a car. Secured Garage is available FOR EXTRA FEE.,4962900,Stay Alfred,f,Boston,MA,02116,United States,42.34612044073809,-71.07858822109148,Apartment,Entire home/apt,2.0,2.0,3.0,298.0,0.92,94.0,5,strict
7961477,Beautiful Back Bay One Bed Apt.,"Beautiful renovated 600 sf 1 bed on Commonwealth Ave. Back Bay between Exeter and Fairfield. Furnished in period antiques. Heat, AC, cable, wifi 2 tvs. The best of Boston is outside your door.  Steps to Newbury St. Copley Sq., Esplanade and trains. Truly, the best location in Boston on the Commonwealth Ave. Mall Common roof deck with amazing views of Boston, common laundry I live a half block away from this apartment and am available if any issues arise. Boston's historic Back Bay is the City's best neighborhood.  You are steps to the best restaurants and shopping. 2 blocks from the subway, and if you can walk to all major attractions in Boston.",Back Bay,"2 blocks from the subway, and if you can walk to all major attractions in Boston.",41998307,Erica,f,Boston,MA,02116,United States,42.35041869035099,-71.08200914434188,Apartment,Entire home/apt,1.0,1.0,2.0,245.0,1.34,100.0,4,strict
1964878,Lux 2BR in Post-War building  ,"This luxury apt community located at the crossroads of Boston’s historic Back Bay & South End neighborhoods features landscaped gardens, private courtyard w/elegant cast iron fountains, roof top terrace w/Boston skyline views & children's playground This elegant property is a nice blend of traditional and contemporary. Historic architecture and modern amenities make this place unique and sophisticated. Residents will enjoy their Boston luxury apartment featuring 9 ft. ceilings, designer kitchen with granite counter tops and hardwood cabinetry, generous closets, and the convenience of in-home washer/dryer. Your fully appointed apartment is furnished with all the necessities of home, including linens and towels. Property amenities include:  • Two community roof decks with grilling area equipped with seating and chaise lounges • Beautifully-landscaped private courtyard • California style closets • Designer kitchen • In unit washer/dryer The private master bedroom with en-suite bathroom fe",Back Bay,"This property offers easy access to the Massachusetts Turnpike and Huntington and Columbus Aves, and borders Southwest Corridor Park and Copley Place. ",9419684,Mike,f,Boston,MA,02116,United States,42.345966438470924,-71.07829728029174,Apartment,Entire home/apt,1.5,2.0,3.0,363.0,0.4,92.0,5,moderate
1329627,[1274]1BR Half Block from Newbury,"Relax in a quiet brownstone nestled quietly between Newbury Street and Commonwealth Avenue. Step out the door and become enchanted with history, shops and dining.   Stroll along the historic monuments of beautiful Commonwealth Avenue and indulge yourself with the old-world charm of the residences that line the longest Avenue in America.  This one (1) Bedroom apartment is located on the fourth floor of a walk-up building.  It has a queen bed and 1 full private bathroom.  There is a fully equipped kitchen with separate dining space. Living room includes a 42"" Flat panel TV, with cable. Great downtown location off Newbury Street near public transportation. Walk-up building.  Air conditioning.  ***NOTE: Short-term rental rates vary by season, length of stay, City events and property census—very much like hotels.",Back Bay,0,25188,Seamless,f,Boston,MA,02115,United States,42.348176457907854,-71.08654983497297,Apartment,Entire home/apt,1.0,1.0,1.0,259.0,0.08,60.0,2,super_strict_30
5454513,Beautiful Back Bay Condo! GS2,"This is a beautiful property in Boston's Back Bay neighborhood in downtown. This unit has 2 Bedrooms, 2 Bathrooms, Washer and Dryer, Wifi and Sleeps up to 5. Our latest Boston vacation rental combines the warmth and charm of nineteenth century architecture with twenty-first century amenities. At the crossroads of two historic neighborhoods, you will be a short walk from Back Bay's fashionable shops and the South End's hip restaurants and galleries. This is a true oasis in downtown Boston!  The apartment is nestled in a quiet, low-traffic enclave border the lushly landscape Southwest Corridor Park and Copley Place. With easy access to the T's Green and Orange Lines, we think this is the best location in the city! •2 Bedrooms with a king bed, a queen bed, and a queen-size pull out sofa  •2 Full Bathrooms  •Sleeps 5  •1000 Square Feet  Nearby Attractions:  •Prudential Center: 0.4 mile  •Boston Common: 0.9 mile  •Fenway Park, home of the Red Sox: 1 mile  •Faneuil Hall: 1.8 miles  •TD Garde",Back Bay,Convenient public transportation. The locations of our properties are ideal for guests who prefer to travel without a car. Secured Garage is available.,4962900,Stay Alfred,f,Boston,MA,02116,United States,42.34659832547842,-71.0801231873253,Apartment,Entire home/apt,2.0,2.0,3.0,276.0,0.81,92.0,5,strict
13592,"[1279] 2 BR/1.5 BA, Bi-Level Suite","Enjoy architecturally unique suites in a Back Bay brownstone. This 150 year old brownstone is located in one of Boston's most prestigious and historical neighborhoods. Just steps away enjoy sailboats and summer concerts along the Charles River, or relax in the Boston Public Gardens.  Beacon on the Common provides an eclectic selection of private suites that tastefully mix old world charm with modern appointments.  This 2 BR bi level suite has has a bedroom on each level. Living room has a decorative fireplace, cable TV. Please note that there are stairs in the unit.   The second floor includes a queen bed in the bedroom and a full bath.  The main level includes a queen, custom made platform bed in the bedroom, the living room space, a full kitchen, and a 1/2 bath.  Air conditioned, elevator building. Please Note:  Unit can accommodate up to 6 persons with an aerobed, which can be rented for an additional cost of $25/night.  Please request when making a reservation. *Each suite is uniqu",Back Bay,0,25188,Seamless,f,Boston,MA,02116,United States,42.35376288379316,-71.07423910713261,Apartment,Entire home/apt,1.5,2.0,2.0,359.0,0.21,71.0,4,super_strict_30
14711359,Best location in Boston (Back Bay) opposite MIT,"My place is close to Back Bay, MIT, Boston Public library, Commonwealth Avenue Mall,Copley Square,Prudential Center . You’ll love my place because of the coziness, the people, the location. Yeah, the location, no kidding! :D. My place is good for couples, solo adventurers, business travelers, and furry friends (pets).",Back Bay,0,81799793,Yilin,f,Boston,MA,02116,United States,42.352350470215335,-71.08108186243321,Apartment,Private room,1.0,1.0,1.0,135.0,2.0,100.0,2,strict
